#Solar Radiation Research Laboratory (39.74 N,105.18 W) file for 13
# data obtained from ...
$state_name=N/A
$city_name=N/A
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
01:01:22:57:00,24.9008,0.32299999999999995,11.8155,0.0,0.0,0.0
01:01:22:58:00,24.9944,0.3173,13.963,0.0,0.0,0.0
01:01:22:59:00,25.0358,0.321,14.4439,0.0,0.0,0.0
01:01:23:00:00,25.016,0.32049999999999995,12.4933,0.0,0.0,0.0
01:01:23:01:00,25.0538,0.3234,14.1039,0.0,0.0,0.0
01:01:23:02:00,25.0268,0.32270000000000004,13.7079,0.0,0.0,0.0
01:01:23:03:00,25.0844,0.326,15.7995,0.0,0.0,0.0
01:01:23:04:00,25.0268,0.3273,18.2534,0.0,0.0,0.0
01:01:23:05:00,25.1114,0.3273,14.4148,0.0,0.0,0.0
01:01:23:06:00,25.2554,0.3239,13.1711,0.006055594,0.0,0.0
01:01:23:07:00,25.2806,0.3309,12.9452,0.001781079,0.0,0.0
01:01:23:08:00,25.196,0.33520000000000005,14.4148,0.0,0.0,0.0
01:01:23:09:00,25.16,0.3326,11.9005,0.0,0.0,0.0
01:01:23:10:00,25.2464,0.332,14.3857,0.0,0.0,0.0
01:01:23:11:00,25.295,0.331,12.8892,0.0,0.0,0.0
01:01:23:12:00,25.3724,0.3335,11.8155,0.0,0.0,0.0
01:01:23:13:00,25.3724,0.3345,9.668,0.0,0.0,0.0
01:01:23:14:00,25.4696,0.3312,9.554,0.0014249,0.0,0.0
01:01:23:15:00,25.4426,0.3346,9.6949,0.0,0.0,0.0
01:01:23:16:00,25.4102,0.3357,10.9095,0.0,0.0,0.0
01:01:23:17:00,25.358,0.34409999999999996,11.0527,0.0,0.0,0.0
01:01:23:18:00,25.3616,0.337,11.3636,7.1245E-4,0.0,0.0
01:01:23:19:00,25.4822,0.3433,12.2964,0.008905301,0.0,0.0
01:01:23:20:00,25.4642,0.3442,15.2917,0.009974023,0.0,0.0
01:01:23:21:00,25.4786,0.34619999999999995,13.652,0.01353618,0.0,0.0
01:01:23:22:00,25.484,0.3435,13.0302,0.016742066,0.0,0.0
01:01:23:23:00,25.5776,0.33840000000000003,12.7483,0.020660588,0.0,0.0
01:01:23:24:00,25.6622,0.3425,11.9564,0.018523331,0.0,0.0
01:01:23:25:00,25.5596,0.3444,12.1824,0.013180095,0.0,0.0
01:01:23:26:00,25.52,0.3453,10.3168,0.005699508,0.0,0.0
01:01:23:27:00,25.5416,0.3443,8.3661,0.0014249,0.0,0.0
01:01:23:28:00,25.529,0.35850000000000004,7.1515,0.0,0.0,0.0
01:01:23:29:00,25.3796,0.3725,6.8137,0.0,0.0,0.0
01:01:23:30:00,25.0358,0.3655,6.1628,0.0,0.0,0.0
01:01:23:31:00,24.6578,0.3525,5.23,0.0,0.0,0.0
01:01:23:32:00,24.4832,0.3457,4.919,0.0,0.0,0.0
01:01:23:33:00,24.5552,0.3547,5.344,0.0,0.0,0.0
01:01:23:34:00,24.5246,0.37729999999999997,6.6996,0.0,0.0,0.0
01:01:23:35:00,24.3806,0.37579999999999997,6.4737,0.0,0.0,0.0
01:01:23:36:00,24.4166,0.369,7.8293,0.0,0.0,0.0
01:01:23:37:00,24.5516,0.36840000000000006,8.1984,0.0,0.0,0.0
01:01:23:38:00,24.6596,0.3472,8.2252,0.005699508,0.0,0.0
01:01:23:39:00,24.8882,0.35340000000000005,7.5765,0.013536273,0.0,0.0
01:01:23:40:00,24.9062,0.3644,8.5361,0.003918429,0.0,0.0
01:01:23:41:00,24.8468,0.36869999999999997,9.894,0.0,0.0,0.0
01:01:23:42:00,24.7712,0.3711,9.3839,0.0,0.0,0.0
01:01:23:43:00,24.6542,0.3779,8.3952,0.0,0.0,0.0
01:01:23:44:00,24.5768,0.3784,7.4624,0.0,0.0,0.0
01:01:23:45:00,24.5156,0.3778,7.5474,0.0,0.0,0.0
01:01:23:46:00,24.5426,0.37479999999999997,6.8987,0.0,0.0,0.0
01:01:23:47:00,24.6362,0.3751,7.7734,0.0,0.0,0.0
01:01:23:48:00,24.6632,0.3796,8.4802,0.0,0.0,0.0
01:01:23:49:00,24.6326,0.38539999999999996,7.1515,0.0,0.0,0.0
01:01:23:50:00,24.6668,0.37799999999999995,6.8696,0.0,0.0,0.0
01:01:23:51:00,24.8018,0.3778,6.6996,0.0,0.0,0.0
01:01:23:52:00,24.935,0.3761,7.4065,0.007480587,0.0,0.0
01:01:23:53:00,25.0484,0.37929999999999997,6.9256,0.007124315,0.0,0.0
01:01:23:54:00,25.052,0.3893,6.6437,0.0,0.0,0.0
01:01:23:55:00,24.9098,0.3884,6.3887,0.0,0.0,0.0
01:01:23:56:00,24.8648,0.38520000000000004,7.0396,0.0,0.0,0.0
01:01:23:57:00,24.8414,0.37520000000000003,6.8406,0.0,0.0,0.0
01:01:23:58:00,25.0628,0.3638,5.57,0.001781079,0.0,0.0
01:01:23:59:00,25.1996,0.36479999999999996,5.2031,0.005699508,0.0,0.0
01:02:00:00:00,25.2554,0.3624,5.259,0.006411958,0.0,0.0
